0,1,2,3,4,5,6,7,8,9
0.9999999999842584,6.9275550224715314e-15,1.0156858408762977e-24,1.046120658966129e-11,1.4071261023871599e-16,1.572913711958448e-19,9.769090566507557e-13,3.891531170532332e-12,2.4386803834905824e-22,4.044659034619772e-13
1.0,2.022362094535677e-30,3.856195768346698e-52,2.9908237903781318e-24,1.1279301890718693e-34,5.089993527859447e-41,1.8378035728426417e-26,3.5395343985691813e-25,4.824106736018791e-47,3.2859631877752554e-27
1.0,2.022362094535677e-30,3.856195768346698e-52,2.9908237903781318e-24,1.1279301890718693e-34,5.089993527859447e-41,1.8378035728426417e-26,3.5395343985691813e-25,4.824106736018791e-47,3.2859631877752554e-27
1.0,1.6230942485651581e-28,1.0321227665010428e-48,1.1047946928155255e-22,2.0507556754368976e-32,2.471382546116484e-38,9.544687718408212e-25,1.509945823940472e-23,5.907198971614719e-44,1.8501783456205956e-25
1.0,2.022362094535677e-30,3.856195768346698e-52,2.9908237903781318e-24,1.1279301890718693e-34,5.089993527859447e-41,1.8378035728426417e-26,3.5395343985691813e-25,4.824106736018791e-47,3.2859631877752554e-27
0.9999999999995998,7.135942688948421e-17,3.7947363563786432e-28,2.8258236495210164e-13,7.665148397764329e-19,3.2391608920077745e-22,1.8789416100895296e-14,9.116764665996333e-14,1.9915218716094366e-25,6.910408791836438e-15
1.0,1.284877565156491e-32,4.3150958898149325e-57,4.309539068747002e-24,2.1599136789068982e-38,1.2919802414782996e-44,9.81100377072285e-29,7.943420775176627e-27,1.2896529475701746e-51,2.362597143412874e-29
1.0,6.0828270517929e-38,9.94209660179338e-69,1.530283770029452e-28,4.202265891371343e-46,1.1541143400853644e-53,1.6288552909723215e-34,5.756111169203185e-30,7.206700458495679e-62,9.211934136816228e-35
1.0,1.1055751489602565e-24,7.393980377145921e-42,1.5090092572378193e-19,6.818367435630507e-28,5.8265145246820995e-33,2.575581706789294e-21,2.7485498025450603e-20,8.857541002854933e-38,6.05008268019285e-22
1.0,1.1055751489602565e-24,7.393980377145921e-42,1.5090092572378193e-19,6.818367435630507e-28,5.8265145246820995e-33,2.575581706789294e-21,2.7485498025450603e-20,8.857541002854933e-38,6.05008268019285e-22
1.0,3.2606335377000637e-34,5.3829070207188315e-59,2.194084908043872e-27,3.436850093989468e-39,2.1592183378267136e-46,6.816358591067698e-30,1.9454789275886488e-28,3.217286336277852e-53,1.0868343573187015e-30
0.9999999999999887,7.588330121384034e-19,1.417766145405138e-31,7.635454843644186e-15,4.179181181579729e-21,6.670624384302705e-25,3.614491165740584e-16,2.1359907971252336e-15,1.6263574632055429e-28,1.1829491056658852e-16
1.0,4.853213563209522e-25,2.2145622267276976e-43,8.023616427268377e-18,2.3685010621792947e-29,7.180334809645422e-34,7.140208736130134e-22,2.6296968119781483e-20,2.8995476859173835e-39,2.8184400776047512e-22
1.0,1.6230942485651581e-28,1.0321227665010428e-48,1.1047946928155255e-22,2.0507556754368976e-32,2.471382546116484e-38,9.544687718408212e-25,1.509945823940472e-23,5.907198971614719e-44,1.8501783456205956e-25
1.0,1.1055751489602565e-24,7.393980377145921e-42,1.5090092572378193e-19,6.818367435630507e-28,5.8265145246820995e-33,2.575581706789294e-21,2.7485498025450603e-20,8.857541002854933e-38,6.05008268019285e-22
1.0,9.880373704829132e-30,1.474050486901115e-43,1.0075682049058207e-21,2.3204957402992818e-32,5.381019169676428e-23,5.0971951138309826e-18,1.0185612757842367e-22,7.340061248738107e-43,1.020858728965407e-21
1.0,2.494074095822418e-43,1.7313276276772072e-77,5.741550885185321e-35,2.13439565695917e-51,8.184081908104293e-61,4.204138551402155e-39,7.754040589623792e-35,1.1990399501293903e-69,1.3655701266631058e-39
0.9999999999999998,8.339052803531628e-21,5.296980568739162e-35,2.063735897316174e-16,2.2808540152331952e-23,1.3737478673886778e-27,6.95430246021311e-18,5.004909196105559e-17,1.328151644941305e-31,2.0302372405647715e-18
1.0,8.527527322976532e-36,8.884850773023174e-64,1.060167588181309e-28,2.1756905186903765e-42,4.546435347438449e-50,3.0501171669317284e-32,2.563197601653598e-28,2.695715958897185e-57,1.2250769749547688e-32
0.9999999999999887,7.588330121384034e-19,1.417766145405138e-31,7.635454843644186e-15,4.179181181579729e-21,6.670624384302705e-25,3.614491165740584e-16,2.1359907971252336e-15,1.6263574632055429e-28,1.1829491056658852e-16
0.9999999999995998,7.135942688948421e-17,3.7947363563786432e-28,2.8258236495210164e-13,7.665148397764329e-19,3.2391608920077745e-22,1.8789416100895296e-14,9.116764665996333e-14,1.9915218716094366e-25,6.910408791836438e-15
1.0,3.502417708485397e-35,1.5790944673479845e-65,2.322255527841994e-27,4.932178064852956e-43,2.850348089012133e-51,2.4082240973919344e-33,2.9982407915431012e-30,4.313270534473755e-59,4.567924388950385e-31
0.9999999993712606,6.923743289496782e-13,2.718554041215965e-21,3.8738461599122174e-10,2.585150010425836e-14,7.638065798470617e-17,5.0800966419774545e-11,1.6612649310380477e-10,2.9862448959622815e-19,2.3708640184992677e-11
1.0,1.1055751489602565e-24,7.393980377145921e-42,1.5090092572378193e-19,6.818367435630507e-28,5.8265145246820995e-33,2.575581706789294e-21,2.7485498025450603e-20,8.857541002854933e-38,6.05008268019285e-22
0.9999999999995998,7.135942688948421e-17,3.7947363563786432e-28,2.8258236495210164e-13,7.665148397764329e-19,3.2391608920077745e-22,1.8789416100895296e-14,9.116764665996333e-14,1.9915218716094366e-25,6.910408791836438e-15
1.0,2.022362094535677e-30,3.856195768346698e-52,2.9908237903781318e-24,1.1279301890718693e-34,5.089993527859447e-41,1.8378035728426417e-26,3.5395343985691813e-25,4.824106736018791e-47,3.2859631877752554e-27
1.0,1.1055751489602565e-24,7.393980377145921e-42,1.5090092572378193e-19,6.818367435630507e-28,5.8265145246820995e-33,2.575581706789294e-21,2.7485498025450603e-20,8.857541002854933e-38,6.05008268019285e-22
1.0,2.022362094535677e-30,3.856195768346698e-52,2.9908237903781318e-24,1.1279301890718693e-34,5.089993527859447e-41,1.8378035728426417e-26,3.5395343985691813e-25,4.824106736018791e-47,3.2859631877752554e-27
0.9999999744491064,7.096663221702943e-11,7.27641254682966e-18,1.4349083437116693e-08,4.7527524115009945e-12,3.7090935169749575e-14,2.6422206408675917e-09,7.09244705510924e-09,3.656761847133166e-16,1.391386552812797e-09
1.0,1.6230942485651581e-28,1.0321227665010428e-48,1.1047946928155255e-22,2.0507556754368976e-32,2.471382546116484e-38,9.544687718408212e-25,1.509945823940472e-23,5.907198971614719e-44,1.8501783456205956e-25
0.9999999999999998,8.339052803531628e-21,5.296980568739162e-35,2.063735897316174e-16,2.2808540152331952e-23,1.3737478673886778e-27,6.95430246021311e-18,5.004909196105559e-17,1.328151644941305e-31,2.0302372405647715e-18
3.282402811212388e-36,6.265841016767356e-35,0.9999999999999998,1.830450920425448e-36,5.293157701166368e-33,1.3781349475545832e-22,7.472018629788711e-26,2.4537468706000426e-35,6.208981215428374e-16,9.356777876220877e-28
3.282402811212388e-36,6.265841016767356e-35,0.9999999999999998,1.830450920425448e-36,5.293157701166368e-33,1.3781349475545832e-22,7.472018629788711e-26,2.4537468706000426e-35,6.208981215428374e-16,9.356777876220877e-28
3.282402811212388e-36,6.265841016767356e-35,0.9999999999999998,1.830450920425448e-36,5.293157701166368e-33,1.3781349475545832e-22,7.472018629788711e-26,2.4537468706000426e-35,6.208981215428374e-16,9.356777876220877e-28
3.3623433560532413e-17,2.0258315172427408e-17,0.9999999601676963,1.943803469342917e-17,3.4510238418576597e-16,1.7708502853554648e-08,1.7298525036108543e-11,5.808088425718516e-17,2.210648193401447e-08,2.001338816418229e-14
3.373740273326771e-44,3.660720645111726e-43,1.0,7.662487125767104e-45,5.319299124542086e-41,1.970739711482654e-27,4.602099189637418e-31,5.2727028295705e-43,2.994283721924951e-17,5.935461856933445e-33
1.1602879786570619e-42,3.910413891319824e-41,1.0,5.833777654008833e-43,7.157054988640689e-39,1.4702407123903712e-26,2.0155665701651976e-30,1.2521696615359828e-41,1.0686800784588059e-18,4.2440687981887837e-32
3.282402811212388e-36,6.265841016767356e-35,0.9999999999999998,1.830450920425448e-36,5.293157701166368e-33,1.3781349475545832e-22,7.472018629788711e-26,2.4537468706000426e-35,6.208981215428374e-16,9.356777876220877e-28
1.5618348890193592e-26,1.306416130217518e-25,0.9999999999912876,1.0184817518957668e-26,3.366838391764289e-24,1.2566458741345502e-16,5.334109245146137e-19,6.743627845900644e-26,8.710559692381938e-12,3.0863283090949807e-21
7.43161607686815e-17,2.7890476264670095e-16,0.999999877426734,5.679080692602537e-17,2.1417846110830404e-15,1.1511553092336294e-10,3.808703153773767e-12,1.8568528184395303e-16,1.2245432304298025e-07,1.4929292686474e-14
1.1602879786570619e-42,3.910413891319824e-41,1.0,5.833777654008833e-43,7.157054988640689e-39,1.4702407123903712e-26,2.0155665701651976e-30,1.2521696615359828e-41,1.0686800784588059e-18,4.2440687981887837e-32
4.101492314672888e-49,2.487210678193346e-47,1.0,1.859996016101897e-49,9.677713274210622e-45,1.5732791095657882e-30,5.437316946457069e-35,6.397366501126788e-48,1.841157170551229e-21,1.9257292401172634e-36
1.8555328633868786e-49,2.0116047109989674e-48,1.0,6.374700349423611e-50,1.55964410146517e-45,2.447455872264805e-28,2.4695885965948646e-34,1.999330587264878e-48,3.3213208517595114e-22,3.589529116427131e-36
5.5208473721681664e-33,7.978826423904818e-32,0.9999999999999848,3.243002257341007e-33,4.552105677422929e-30,1.3356058280028159e-20,1.4387001593160052e-23,3.4362350443236304e-32,1.4971342708676965e-14,1.3900147773366687e-25
5.5208473721681664e-33,7.978826423904818e-32,0.9999999999999848,3.243002257341007e-33,4.552105677422929e-30,1.3356058280028159e-20,1.4387001593160052e-23,3.4362350443236304e-32,1.4971342708676965e-14,1.3900147773366687e-25
9.285817746644087e-30,1.0194470824783358e-28,0.9999999999996381,5.74655752932087e-30,3.91484693475639e-27,1.2951660606631734e-18,2.770201719027312e-21,4.8132639572574524e-29,3.6107955884454283e-13,2.067360825066266e-23
9.285817746644087e-30,1.0194470824783358e-28,0.9999999999996381,5.74655752932087e-30,3.91484693475639e-27,1.2951660606631734e-18,2.770201719027312e-21,4.8132639572574524e-29,3.6107955884454283e-13,2.067360825066266e-23
8.620057630974311e-59,1.3182018785757334e-56,1.0,3.350191964256908e-59,1.521824560452748e-53,1.7533943602121626e-36,7.619226890700252e-42,2.3421062156504182e-57,1.319009215276107e-25,5.886619838683268e-43
2.626942913036704e-23,1.6785317905743298e-22,0.9999999997898074,1.805510324501772e-23,2.8955754009748526e-21,1.2198929382886887e-14,1.0271231736475134e-16,9.450143154361229e-23,2.1017907978422014e-10,4.673383663080267e-19
9.285817746644087e-30,1.0194470824783358e-28,0.9999999999996381,5.74655752932087e-30,3.91484693475639e-27,1.2951660606631734e-18,2.770201719027312e-21,4.8132639572574524e-29,3.6107955884454283e-13,2.067360825066266e-23
2.626942913036704e-23,1.6785317905743298e-22,0.9999999997898074,1.805510324501772e-23,2.8955754009748526e-21,1.2198929382886887e-14,1.0271231736475134e-16,9.450143154361229e-23,2.1017907978422014e-10,4.673383663080267e-19
4.4184169783994644e-20,2.1615444956459693e-19,0.9999999949261748,3.2016013962391373e-20,2.490305926043878e-18,1.1847704477144804e-12,1.9778530096951155e-14,1.3245495179006285e-19,5.07262123820202e-09,7.50022935163729e-17
1.9515449551140605e-39,4.939399003978191e-38,1.0,1.0333057067558245e-39,6.154916964799524e-36,1.4229427833039747e-24,3.8807328945437016e-28,1.7526184689925667e-38,2.5756237545812377e-17,6.301104704803253e-30
1.1602879786570619e-42,3.910413891319824e-41,1.0,5.833777654008833e-43,7.157054988640689e-39,1.4702407123903712e-26,2.0155665701651976e-30,1.2521696615359828e-41,1.0686800784588059e-18,4.2440687981887837e-32
6.898482605411189e-46,3.1105148901938094e-44,1.0,3.2939210104651744e-46,8.322450633488201e-42,1.520264848980096e-28,1.0468575933957173e-32,8.948804406666148e-45,4.435238229783754e-20,2.858783572946662e-34
2.005838326076655e-47,2.9577799960545896e-46,1.0,4.327273352589559e-48,6.185700365400259e-44,2.0375827547088736e-29,2.3902624520758188e-33,3.768444594723277e-46,1.2429860600803314e-18,3.998274262083193e-35
2.1610053374622824e-18,2.4078138483349252e-18,0.9999965753752298,7.431766868093455e-19,1.5910019924767823e-17,1.5439604673803237e-11,8.696229833086167e-13,7.816300067417117e-18,3.4246084595626803e-06,1.5059821353150516e-15
7.43161607686815e-17,2.7890476264670095e-16,0.999999877426734,5.679080692602537e-17,2.1417846110830404e-15,1.1511553092336294e-10,3.808703153773767e-12,1.8568528184395303e-16,1.2245432304298025e-07,1.4929292686474e-14
2.005838326076655e-47,2.9577799960545896e-46,1.0,4.327273352589559e-48,6.185700365400259e-44,2.0375827547088736e-29,2.3902624520758188e-33,3.768444594723277e-46,1.2429860600803314e-18,3.998274262083193e-35
2.626942913036704e-23,1.6785317905743298e-22,0.9999999997898074,1.805510324501772e-23,2.8955754009748526e-21,1.2198929382886887e-14,1.0271231736475134e-16,9.450143154361229e-23,2.1017907978422014e-10,4.673383663080267e-19
5.5208473721681664e-33,7.978826423904818e-32,0.9999999999999848,3.243002257341007e-33,4.552105677422929e-30,1.3356058280028159e-20,1.4387001593160052e-23,3.4362350443236304e-32,1.4971342708676965e-14,1.3900147773366687e-25
3.282402811212388e-36,6.265841016767356e-35,0.9999999999999998,1.830450920425448e-36,5.293157701166368e-33,1.3781349475545832e-22,7.472018629788711e-26,2.4537468706000426e-35,6.208981215428374e-16,9.356777876220877e-28
1.5618348890193592e-26,1.306416130217518e-25,0.9999999999912876,1.0184817518957668e-26,3.366838391764289e-24,1.2566458741345502e-16,5.334109245146137e-19,6.743627845900644e-26,8.710559692381938e-12,3.0863283090949807e-21
2.7001012731953317e-31,9.08029508035334e-31,0.9999999999898945,7.538809783597886e-32,2.908990221246539e-29,1.736667794737073e-19,6.325153101969416e-22,2.026390146114055e-30,1.0107387929530622e-11,2.884828009948334e-24
4.4184169783994644e-20,2.1615444956459693e-19,0.9999999949261748,3.2016013962391373e-20,2.490305926043878e-18,1.1847704477144804e-12,1.9778530096951155e-14,1.3245495179006285e-19,5.07262123820202e-09,7.50022935163729e-17
3.282402811212388e-36,6.265841016767356e-35,0.9999999999999998,1.830450920425448e-36,5.293157701166368e-33,1.3781349475545832e-22,7.472018629788711e-26,2.4537468706000426e-35,6.208981215428374e-16,9.356777876220877e-28
4.4184169783994644e-20,2.1615444956459693e-19,0.9999999949261748,3.2016013962391373e-20,2.490305926043878e-18,1.1847704477144804e-12,1.9778530096951155e-14,1.3245495179006285e-19,5.07262123820202e-09,7.50022935163729e-17
4.4184169783994644e-20,2.1615444956459693e-19,0.9999999949261748,3.2016013962391373e-20,2.490305926043878e-18,1.1847704477144804e-12,1.9778530096951155e-14,1.3245495179006285e-19,5.07262123820202e-09,7.50022935163729e-17
1.5618348890193592e-26,1.306416130217518e-25,0.9999999999912876,1.0184817518957668e-26,3.366838391764289e-24,1.2566458741345502e-16,5.334109245146137e-19,6.743627845900644e-26,8.710559692381938e-12,3.0863283090949807e-21
1.9515449551140605e-39,4.939399003978191e-38,1.0,1.0333057067558245e-39,6.154916964799524e-36,1.4229427833039747e-24,3.8807328945437016e-28,1.7526184689925667e-38,2.5756237545812377e-17,6.301104704803253e-30
7.43161607686815e-17,2.7890476264670095e-16,0.999999877426734,5.679080692602537e-17,2.1417846110830404e-15,1.1511553092336294e-10,3.808703153773767e-12,1.8568528184395303e-16,1.2245432304298025e-07,1.4929292686474e-14
1.9515449551140605e-39,4.939399003978191e-38,1.0,1.0333057067558245e-39,6.154916964799524e-36,1.4229427833039747e-24,3.8807328945437016e-28,1.7526184689925667e-38,2.5756237545812377e-17,6.301104704803253e-30
1.5618348890193592e-26,1.306416130217518e-25,0.9999999999912876,1.0184817518957668e-26,3.366838391764289e-24,1.2566458741345502e-16,5.334109245146137e-19,6.743627845900644e-26,8.710559692381938e-12,3.0863283090949807e-21
4.632664607699103e-27,6.93097828265846e-36,8.12192544919475e-29,1.413291046681378e-41,6.783476291716922e-32,6.1413997456773395e-21,1.0,4.933755952129064e-31,1.4405838173738713e-30,2.0193468082573408e-23
2.426743153761513e-41,5.8350298911217016e-55,3.890000658084247e-44,7.405397457611971e-64,6.8407473304342986e-49,5.839957166118249e-32,1.0,1.4632391091544673e-47,7.6295311566083125e-47,4.375994693503938e-34
5.805082693678951e-40,1.5731439760894758e-53,3.064064607214367e-42,2.878182641476705e-61,1.6687911756685845e-47,1.355372194491484e-28,1.0,5.7235027202976484e-46,1.565399973146487e-45,1.0869722231245121e-32
1.0165151215551072e-12,1.0105532568681174e-16,1.696215912139287e-13,2.697413072202133e-19,6.7351761283348785e-15,6.4700629752182e-10,0.9999999993507444,1.6718639937689078e-14,2.7234090728575312e-14,1.0135202432934038e-12
1.1272158105702548e-24,1.0728667640331371e-32,2.903717688088346e-26,7.306038930853832e-38,4.615483573684538e-29,4.2200771207100296e-19,1.0,2.805752595634253e-28,7.4347754404840475e-28,1.2105613797512701e-21
7.918605760618236e-32,2.943226857856799e-42,6.354443422711992e-34,5.2885130022084384e-49,1.4654217659778265e-37,1.300847322848006e-24,1.0,1.526216667772631e-36,5.409097055749017e-36,5.627125921206482e-27
1.661324146216794e-17,4.082246088257064e-23,1.326967035772782e-18,1.0093424649030182e-26,1.4541787251094642e-20,1.3696467489870234e-13,0.9999999999998609,5.164075127984096e-20,1.0222040818865965e-19,2.641350587247211e-16
4.346457812459978e-46,2.7612246969716525e-61,3.043702539999695e-49,2.7711573967826493e-71,1.4781451199155504e-54,1.2377668747909722e-35,1.0,4.535609409505722e-53,2.8661443849561765e-52,1.2204652737298485e-37
4.632664607699103e-27,6.93097828265846e-36,8.12192544919475e-29,1.413291046681378e-41,6.783476291716922e-32,6.1413997456773395e-21,1.0,4.933755952129064e-31,1.4405838173738713e-30,2.0193468082573408e-23
4.632664607699103e-27,6.93097828265846e-36,8.12192544919475e-29,1.413291046681378e-41,6.783476291716922e-32,6.1413997456773395e-21,1.0,4.933755952129064e-31,1.4405838173738713e-30,2.0193468082573408e-23
2.7533909958570565e-22,1.6685572124503527e-29,1.0381329785932127e-23,3.7768806635556477e-34,3.14049438542772e-26,2.8999796221754554e-17,1.0,1.5957970372042618e-25,3.8371717039562857e-25,7.265449129576195e-20
2.426743153761513e-41,5.8350298911217016e-55,3.890000658084247e-44,7.405397457611971e-64,6.8407473304342986e-49,5.839957166118249e-32,1.0,1.4632391091544673e-47,7.6295311566083125e-47,4.375994693503938e-34
4.102608796145627e-15,6.414824531760815e-20,4.744264101425447e-16,5.217861504718314e-23,9.896121078254418e-18,9.41342580505749e-12,0.9999999999905678,2.938149014402499e-17,5.276177716981824e-17,1.6125734249159705e-14
2.114900352197014e-18,1.5329655225025726e-24,5.812820746280672e-18,5.743144060860575e-28,4.76852064486006e-22,8.047659818465577e-14,0.9999999999999175,9.52230650477889e-21,1.2507159655049883e-17,1.655176333367402e-16
7.918605760618236e-32,2.943226857856799e-42,6.354443422711992e-34,5.2885130022084384e-49,1.4654217659778265e-37,1.300847322848006e-24,1.0,1.526216667772631e-36,5.409097055749017e-36,5.627125921206482e-27
7.918605760618236e-32,2.943226857856799e-42,6.354443422711992e-34,5.2885130022084384e-49,1.4654217659778265e-37,1.300847322848006e-24,1.0,1.526216667772631e-36,5.409097055749017e-36,5.627125921206482e-27
7.918605760618236e-32,2.943226857856799e-42,6.354443422711992e-34,5.2885130022084384e-49,1.4654217659778265e-37,1.300847322848006e-24,1.0,1.526216667772631e-36,5.409097055749017e-36,5.627125921206482e-27
1.0251644701097854e-43,3.99146449466815e-58,1.0881145662561908e-46,1.4325319984204459e-67,1.005558684794959e-51,8.5018311617125e-34,1.0,2.575923001904313e-50,1.4787260677334415e-49,7.30802641602125e-36
1.1272158105702548e-24,1.0728667640331371e-32,2.903717688088346e-26,7.306038930853832e-38,4.615483573684538e-29,4.2200771207100296e-19,1.0,2.805752595634253e-28,7.4347754404840475e-28,1.2105613797512701e-21
2.7533909958570565e-22,1.6685572124503527e-29,1.0381329785932127e-23,3.7768806635556477e-34,3.14049438542772e-26,2.8999796221754554e-17,1.0,1.5957970372042618e-25,3.8371717039562857e-25,7.265449129576195e-20
1.9114883373276803e-29,4.50224050139902e-39,2.2717824158539638e-31,2.733896942360035e-45,9.970142162245715e-35,8.937909828453922e-23,1.0,8.676919058456869e-34,2.7914119651798742e-33,3.370434170232935e-25
2.7533909958570565e-22,1.6685572124503527e-29,1.0381329785932127e-23,3.7768806635556477e-34,3.14049438542772e-26,2.8999796221754554e-17,1.0,1.5957970372042618e-25,3.8371717039562857e-25,7.265449129576195e-20
1.9114883373276803e-29,4.50224050139902e-39,2.2717824158539638e-31,2.733896942360035e-45,9.970142162245715e-35,8.937909828453922e-23,1.0,8.676919058456869e-34,2.7914119651798742e-33,3.370434170232935e-25
1.9185571882926013e-30,7.610566725567508e-41,5.005493487373519e-32,2.0555225870790213e-46,3.5744296661774414e-36,3.01938973923146e-21,1.0,5.974998876297358e-35,1.1099950219232983e-34,1.3977188283403169e-25
2.7533909958570565e-22,1.6685572124503527e-29,1.0381329785932127e-23,3.7768806635556477e-34,3.14049438542772e-26,2.8999796221754554e-17,1.0,1.5957970372042618e-25,3.8371717039562857e-25,7.265449129576195e-20
1.661324146216794e-17,4.082246088257064e-23,1.326967035772782e-18,1.0093424649030182e-26,1.4541787251094642e-20,1.3696467489870234e-13,0.9999999999998609,5.164075127984096e-20,1.0222040818865965e-19,2.641350587247211e-16
1.1272158105702548e-24,1.0728667640331371e-32,2.903717688088346e-26,7.306038930853832e-38,4.615483573684538e-29,4.2200771207100296e-19,1.0,2.805752595634253e-28,7.4347754404840475e-28,1.2105613797512701e-21
2.7533909958570565e-22,1.6685572124503527e-29,1.0381329785932127e-23,3.7768806635556477e-34,3.14049438542772e-26,2.8999796221754554e-17,1.0,1.5957970372042618e-25,3.8371717039562857e-25,7.265449129576195e-20
4.102608796145627e-15,6.414824531760815e-20,4.744264101425447e-16,5.217861504718314e-23,9.896121078254418e-18,9.41342580505749e-12,0.9999999999905678,2.938149014402499e-17,5.276177716981824e-17,1.6125734249159705e-14
1.661324146216794e-17,4.082246088257064e-23,1.326967035772782e-18,1.0093424649030182e-26,1.4541787251094642e-20,1.3696467489870234e-13,0.9999999999998609,5.164075127984096e-20,1.0222040818865965e-19,2.641350587247211e-16
1.9114883373276803e-29,4.50224050139902e-39,2.2717824158539638e-31,2.733896942360035e-45,9.970142162245715e-35,8.937909828453922e-23,1.0,8.676919058456869e-34,2.7914119651798742e-33,3.370434170232935e-25
1.1272158105702548e-24,1.0728667640331371e-32,2.903717688088346e-26,7.306038930853832e-38,4.615483573684538e-29,4.2200771207100296e-19,1.0,2.805752595634253e-28,7.4347754404840475e-28,1.2105613797512701e-21
1.375371174255362e-36,1.2867862074193431e-48,4.971734553598104e-39,1.978969796004207e-56,3.166039072496306e-43,2.7559611113834104e-28,1.0,4.724101583930911e-42,2.031307891736928e-41,1.5690835110244788e-30
4.632664607699103e-27,6.93097828265846e-36,8.12192544919475e-29,1.413291046681378e-41,6.783476291716922e-32,6.1413997456773395e-21,1.0,4.933755952129064e-31,1.4405838173738713e-30,2.0193468082573408e-23
1.661324146216794e-17,4.082246088257064e-23,1.326967035772782e-18,1.0093424649030182e-26,1.4541787251094642e-20,1.3696467489870234e-13,0.9999999999998609,5.164075127984096e-20,1.0222040818865965e-19,2.641350587247211e-16
1.375371174255362e-36,1.2867862074193431e-48,4.971734553598104e-39,1.978969796004207e-56,3.166039072496306e-43,2.7559611113834104e-28,1.0,4.724101583930911e-42,2.031307891736928e-41,1.5690835110244788e-30
4.102608796145627e-15,6.414824531760815e-20,4.744264101425447e-16,5.217861504718314e-23,9.896121078254418e-18,9.41342580505749e-12,0.9999999999905678,2.938149014402499e-17,5.276177716981824e-17,1.6125734249159705e-14
1.661324146216794e-17,4.082246088257064e-23,1.326967035772782e-18,1.0093424649030182e-26,1.4541787251094642e-20,1.3696467489870234e-13,0.9999999999998609,5.164075127984096e-20,1.0222040818865965e-19,2.641350587247211e-16
1.9114883373276803e-29,4.50224050139902e-39,2.2717824158539638e-31,2.733896942360035e-45,9.970142162245715e-35,8.937909828453922e-23,1.0,8.676919058456869e-34,2.7914119651798742e-33,3.370434170232935e-25
4.632664607699103e-27,6.93097828265846e-36,8.12192544919475e-29,1.413291046681378e-41,6.783476291716922e-32,6.1413997456773395e-21,1.0,4.933755952129064e-31,1.4405838173738713e-30,2.0193468082573408e-23
1.9114883373276803e-29,4.50224050139902e-39,2.2717824158539638e-31,2.733896942360035e-45,9.970142162245715e-35,8.937909828453922e-23,1.0,8.676919058456869e-34,2.7914119651798742e-33,3.370434170232935e-25
7.918605760618236e-32,2.943226857856799e-42,6.354443422711992e-34,5.2885130022084384e-49,1.4654217659778265e-37,1.300847322848006e-24,1.0,1.526216667772631e-36,5.409097055749017e-36,5.627125921206482e-27
