0,1,2,3,4,5,6,7,8,9
1.701813236466825e-95,4.915633121078345e-155,2.153974499008677e-130,2.3590904713429454e-153,1.0,1.4225311892068875e-126,3.0396317689697333e-93,7.915758884399473e-112,3.493362921144656e-90,1.7434602640818978e-93
2.9212851225665875e-97,8.015254188692198e-158,1.0351566186205719e-135,1.1052419803326903e-156,1.0,1.0088889627900155e-128,6.76362202205032e-95,1.1813754489036287e-113,6.415421980771168e-92,2.461679728314251e-96
1.4051027131132054e-95,5.46316583015026e-156,6.94317364032567e-134,7.989848793687197e-155,1.0,1.7287841367945881e-127,3.778816116518673e-91,5.003008254272655e-112,3.589684228755705e-90,4.2625986567432365e-95
1.4051027131132054e-95,5.46316583015026e-156,6.94317364032567e-134,7.989848793687197e-155,1.0,1.7287841367945881e-127,3.778816116518673e-91,5.003008254272655e-112,3.589684228755705e-90,4.2625986567432365e-95
3.4536079920381416e-99,5.781009201169828e-161,2.066833539696006e-138,8.400564368991351e-160,1.0,2.7786999507120024e-131,8.847226003654254e-97,6.619773272308389e-116,9.639617709058657e-94,3.0131502438863384e-98
2.9212851225665875e-97,8.015254188692198e-158,1.0351566186205719e-135,1.1052419803326903e-156,1.0,1.0088889627900155e-128,6.76362202205032e-95,1.1813754489036287e-113,6.415421980771168e-92,2.461679728314251e-96
4.084238206630734e-101,4.169558247111649e-164,4.126719606243271e-141,6.384980557998868e-163,1.0,7.653145312920009e-134,1.1572759935506142e-98,3.7106364984760536e-118,1.4484875841823144e-95,3.6881625105603624e-100
4.084238206630734e-101,4.169558247111649e-164,4.126719606243271e-141,6.384980557998868e-163,1.0,7.653145312920009e-134,1.1572759935506142e-98,3.7106364984760536e-118,1.4484875841823144e-95,3.6881625105603624e-100
3.2107334613977247e-93,7.300919172367813e-153,1.5783876304381502e-128,3.584996903936492e-151,1.0,3.655491886209768e-124,1.7686876914836123e-91,1.5059416082963265e-107,1.098991969071494e-87,2.044804070549422e-92
1.9662042971102324e-151,1.1104514810579607e-84,2.832412905356109e-111,1.0,2.0877326704541273e-160,1.5074909211345265e-149,9.841839297570828e-163,1.0299882445045636e-160,4.840714238744988e-145,7.146733289480607e-125
5.743390817509729e-153,5.725452542105336e-88,1.3757436674532196e-112,1.0,3.8678450434551064e-162,8.346472751948795e-151,4.167815493924835e-164,3.971601518430703e-162,1.828316882303189e-146,7.860185706511859e-127
6.789336569273101e-156,1.2025425735748174e-89,9.713421961109998e-115,1.0,3.043699948159976e-165,1.084725466003668e-153,3.0060239610492306e-167,3.12698629708682e-165,2.8802578534104707e-149,2.953441043887474e-129
2.0876376895496462e-153,1.5996671709913157e-88,2.178915645307087e-109,1.0,4.58997300511361e-162,1.301497702644025e-151,5.164239986514499e-165,3.562251187395919e-163,6.774330865504392e-147,2.2024207344304553e-123
2.174135131691012e-170,3.883504800349332e-93,5.100570291358159e-125,1.0,2.1057735482666435e-180,1.7050001613858272e-168,2.359683600311357e-183,5.009911423853276e-181,3.0862472023353235e-163,6.871488694475689e-140
1.407127942695843e-145,2.517203371583023e-81,5.681815126711977e-107,1.0,3.3713944738277884e-154,8.925262393272133e-144,1.8919437325113578e-156,1.6615478664151376e-154,1.9505213704611788e-139,5.061935147252798e-120
2.0479292147017857e-150,7.43240531044766e-87,4.989975405649971e-108,1.0,3.0293569352994494e-159,1.5373208475846468e-148,2.091026262234295e-161,1.1660863274922114e-159,5.853891196283954e-144,1.117811914899315e-123
1.49815418827379e-147,9.565578541686623e-83,6.029640592922098e-109,1.0,2.6969965844221527e-156,2.077716756179717e-146,1.918189240354162e-158,3.67228219885787e-156,2.5915273863148583e-139,4.067905301242246e-122
5.550711268157734e-147,3.60162116516381e-86,2.5715266413139435e-110,1.0,6.0971426338464e-158,7.933915842879318e-147,3.9689533186017747e-160,2.740085434234598e-158,8.98568786070837e-143,3.462803941586265e-124
7.931141224623033e-146,1.2036984345113616e-84,3.4957899147229716e-108,1.0,5.407599205771378e-155,3.028002970764548e-144,5.280454880668058e-157,5.910572771269675e-153,3.009868500935457e-139,6.919511159512975e-122
8.026071582126191e-159,2.5257543061011387e-91,6.858150135573505e-117,1.0,2.3951608351854916e-168,1.4097324361627769e-156,2.1680881696318103e-170,2.4619909010929463e-168,4.537446206497537e-152,1.1097465537605326e-131
3.603226036718051e-161,2.6169428988151136e-93,1.863832718395747e-116,1.0,1.1809194880022156e-170,7.855619417131507e-160,7.954308304241691e-173,1.25785111167659e-170,3.040823124650447e-152,4.7655111407327555e-133
4.8587621371009834e-150,2.7259581101110953e-86,1.9485106753469862e-110,1.0,4.915145415752174e-159,6.422233973695506e-148,5.778632955855044e-161,5.044353498387377e-159,1.160571200399955e-143,2.091882601439262e-124
1.9662042971102324e-151,1.1104514810579607e-84,2.832412905356109e-111,1.0,2.0877326704541273e-160,1.5074909211345265e-149,9.841839297570828e-163,1.0299882445045636e-160,4.840714238744988e-145,7.146733289480607e-125
4.8587621371009834e-150,2.7259581101110953e-86,1.9485106753469862e-110,1.0,4.915145415752174e-159,6.422233973695506e-148,5.778632955855044e-161,5.044353498387377e-159,1.160571200399955e-143,2.091882601439262e-124
1.663309403286018e-148,5.2869955665753144e-83,4.0116388784069905e-109,1.0,2.653030188440858e-157,1.1599462067958852e-146,1.3645578887844962e-159,1.3081950003544456e-157,3.0727693996908794e-142,1.9020068460986205e-122
2.3243464549221508e-154,2.332331238519589e-86,1.9998217959274472e-113,1.0,1.6428868657975073e-163,1.9591674717231524e-152,7.09841035226082e-166,8.109465043598435e-164,7.625865521888182e-148,2.6853634525942526e-127
4.8587621371009834e-150,2.7259581101110953e-86,1.9485106753469862e-110,1.0,4.915145415752174e-159,6.422233973695506e-148,5.778632955855044e-161,5.044353498387377e-159,1.160571200399955e-143,2.091882601439262e-124
4.110538076212568e-147,1.2978620577908132e-84,2.7597392899290233e-108,1.0,6.246025456071344e-156,4.941619105299089e-145,8.012025916784697e-158,6.406864134992484e-156,7.367028145590164e-141,5.567263906473547e-122
4.8587621371009834e-150,2.7259581101110953e-86,1.9485106753469862e-110,1.0,4.915145415752174e-159,6.422233973695506e-148,5.778632955855044e-161,5.044353498387377e-159,1.160571200399955e-143,2.091882601439262e-124
5.340156757976742e-143,5.863719191035277e-83,1.0267900919619486e-105,1.0,1.044295257813118e-149,1.3778425807395973e-141,1.910874859157358e-153,5.78665967679805e-152,9.210793702138086e-137,2.3860770090929154e-118
4.110538076212568e-147,1.2978620577908132e-84,2.7597392899290233e-108,1.0,6.246025456071344e-156,4.941619105299089e-145,8.012025916784697e-158,6.406864134992484e-156,7.367028145590164e-141,5.567263906473547e-122
1.407127942695843e-145,2.517203371583023e-81,5.681815126711977e-107,1.0,3.3713944738277884e-154,8.925262393272133e-144,1.8919437325113578e-156,1.6615478664151376e-154,1.9505213704611788e-139,5.061935147252798e-120
4.110538076212568e-147,1.2978620577908132e-84,2.7597392899290233e-108,1.0,6.246025456071344e-156,4.941619105299089e-145,8.012025916784697e-158,6.406864134992484e-156,7.367028145590164e-141,5.567263906473547e-122
5.694173517334147e-147,1.0254127536774754e-79,8.259254975793784e-108,1.0,1.4320164685709181e-155,2.0950267588679193e-145,3.2222586040566184e-158,3.392737918023418e-156,8.135614892869005e-141,1.729365711114634e-120
1.663309403286018e-148,5.2869955665753144e-83,4.0116388784069905e-109,1.0,2.653030188440858e-157,1.1599462067958852e-146,1.3645578887844962e-159,1.3081950003544456e-157,3.0727693996908794e-142,1.9020068460986205e-122
5.743390817509729e-153,5.725452542105336e-88,1.3757436674532196e-112,1.0,3.8678450434551064e-162,8.346472751948795e-151,4.167815493924835e-164,3.971601518430703e-162,1.828316882303189e-146,7.860185706511859e-127
6.505079376090437e-144,1.354807420912005e-79,1.0900065612355525e-107,1.0,1.7763886771105622e-154,2.588159519182894e-144,2.213157245584168e-157,1.8429281406813721e-155,6.299047960598475e-140,2.8627105540107925e-120
4.1532938133589784e-144,1.065297833854933e-81,3.558323685147078e-107,1.0,1.0224670493991471e-153,6.997538487245243e-141,2.1476021428609705e-156,5.726842662123981e-154,5.259544769508036e-139,5.4469229613133925e-120
6.063113078101729e-149,3.8966522704045676e-81,8.764864389059532e-110,1.0,1.1455623487333565e-157,4.877024349251558e-148,3.266965456037976e-160,7.498531039820201e-158,1.0809248655701312e-140,1.389764139480962e-122
1.663309403286018e-148,5.2869955665753144e-83,4.0116388784069905e-109,1.0,2.653030188440858e-157,1.1599462067958852e-146,1.3645578887844962e-159,1.3081950003544456e-157,3.0727693996908794e-142,1.9020068460986205e-122
4.110538076212568e-147,1.2978620577908132e-84,2.7597392899290233e-108,1.0,6.246025456071344e-156,4.941619105299089e-145,8.012025916784697e-158,6.406864134992484e-156,7.367028145590164e-141,5.567263906473547e-122
1.663309403286018e-148,5.2869955665753144e-83,4.0116388784069905e-109,1.0,2.653030188440858e-157,1.1599462067958852e-146,1.3645578887844962e-159,1.3081950003544456e-157,3.0727693996908794e-142,1.9020068460986205e-122
4.110538076212568e-147,1.2978620577908132e-84,2.7597392899290233e-108,1.0,6.246025456071344e-156,4.941619105299089e-145,8.012025916784697e-158,6.406864134992484e-156,7.367028145590164e-141,5.567263906473547e-122
9.488464479681576e-162,5.304955479308859e-93,4.8421888259746e-119,1.0,1.8848101025913905e-171,1.8321184519534763e-159,1.5637306958850926e-173,1.9384163503207808e-171,7.1481199070622835e-155,4.16983916483511e-134
1.9662042971102324e-151,1.1104514810579607e-84,2.832412905356109e-111,1.0,2.0877326704541273e-160,1.5074909211345265e-149,9.841839297570828e-163,1.0299882445045636e-160,4.840714238744988e-145,7.146733289480607e-125
4.110538076212568e-147,1.2978620577908132e-84,2.7597392899290233e-108,1.0,6.246025456071344e-156,4.941619105299089e-145,8.012025916784697e-158,6.406864134992484e-156,7.367028145590164e-141,5.567263906473547e-122
1.663309403286018e-148,5.2869955665753144e-83,4.0116388784069905e-109,1.0,2.653030188440858e-157,1.1599462067958852e-146,1.3645578887844962e-159,1.3081950003544456e-157,3.0727693996908794e-142,1.9020068460986205e-122
7.46151890947377e-149,2.586749935941106e-86,5.118599325577942e-110,1.0,6.466787034046037e-156,2.3271978903199636e-147,9.940233353837909e-160,3.5870433054025965e-158,2.2858687575541357e-142,3.368801751916043e-123
4.110538076212568e-147,1.2978620577908132e-84,2.7597392899290233e-108,1.0,6.246025456071344e-156,4.941619105299089e-145,8.012025916784697e-158,6.406864134992484e-156,7.367028145590164e-141,5.567263906473547e-122
5.743390817509729e-153,5.725452542105336e-88,1.3757436674532196e-112,1.0,3.8678450434551064e-162,8.346472751948795e-151,4.167815493924835e-164,3.971601518430703e-162,1.828316882303189e-146,7.860185706511859e-127
4.8587621371009834e-150,2.7259581101110953e-86,1.9485106753469862e-110,1.0,4.915145415752174e-159,6.422233973695506e-148,5.778632955855044e-161,5.044353498387377e-159,1.160571200399955e-143,2.091882601439262e-124
1.8787452680389468e-145,1.3441703967636687e-141,5.310902111734986e-101,3.784934472514359e-142,2.405643792737921e-127,7.978303091401484e-152,2.3724999355591484e-166,1.5876424211003133e-163,4.237295699638645e-149,1.0
1.2422100310708659e-137,1.2243242711768854e-134,3.021175542805753e-88,1.875462128824509e-133,2.0286027325621406e-120,3.011254847483351e-144,4.0522866389286316e-157,4.282680944035652e-155,9.194427614999115e-141,1.0
1.860463351829511e-137,2.8610656381683493e-131,2.6822254524542065e-90,2.933387645272975e-132,2.185248467383682e-120,4.618477799513712e-144,2.982389310805482e-157,5.918987254399997e-155,1.1897573262584719e-140,1.0
1.1361591737714749e-142,6.87829462154096e-139,4.5029494432958124e-99,1.984697938234456e-139,6.547110912549073e-125,6.42221072418841e-149,3.633231189278954e-163,2.1449405138022025e-160,3.0200781537482135e-146,1.0
3.107171432400299e-148,2.6268052692557773e-144,6.263823655054751e-103,7.218090312509155e-145,8.839285017105578e-130,9.91143438793114e-155,1.549244741569746e-169,1.1751449425726561e-166,5.945339201294162e-152,1.0
2.0749788222288182e-137,1.8167172920830642e-131,9.679411722726768e-96,7.468570759523818e-134,2.8658250252347805e-120,2.3945319817867367e-144,2.7913421421232617e-157,3.07317437617438e-154,7.388812359873423e-139,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
1.8849429853883115e-138,1.3842843372432844e-136,2.2220280745283383e-97,9.67154408723207e-137,5.025069119081462e-122,3.7665888712643635e-143,5.869376532404393e-160,9.281958433927356e-157,5.393423158706525e-143,1.0
1.1361591737714749e-142,6.87829462154096e-139,4.5029494432958124e-99,1.984697938234456e-139,6.547110912549073e-125,6.42221072418841e-149,3.633231189278954e-163,2.1449405138022025e-160,3.0200781537482135e-146,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
3.9939900866221843e-137,1.0612819857058012e-134,5.2803756361883235e-96,3.388662986593632e-135,3.9618423730030775e-118,9.363573782745883e-144,9.101199619749093e-157,1.729133467999669e-154,1.8774293349949789e-140,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
3.524994729697495e-136,1.3103291519718058e-126,4.968787337351646e-94,2.4516701805937217e-130,2.039910167569708e-119,1.5812598441686398e-142,3.2417308195951765e-156,1.891123901242713e-153,1.6312999133627988e-139,1.0
5.613898530648484e-138,3.3496977506206217e-134,1.295111012545688e-97,1.8402194202375307e-136,1.6641472451761928e-122,2.6507438168725354e-146,1.1506327149197645e-160,5.685899097224945e-158,1.235502831494071e-143,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
5.1396258623538196e-151,5.133356558962586e-147,7.387725466626586e-105,1.3765318300194858e-147,3.2479333902684725e-132,1.2312960600874393e-157,1.0116597685414967e-172,8.698241191030175e-170,8.342227050717748e-155,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
5.1396258623538196e-151,5.133356558962586e-147,7.387725466626586e-105,1.3765318300194858e-147,3.2479333902684725e-132,1.2312960600874393e-157,1.0116597685414967e-172,8.698241191030175e-170,8.342227050717748e-155,1.0
3.286007331217444e-138,9.189935224334416e-135,1.5513822145859567e-93,1.0212571232895054e-134,5.596437393151053e-121,1.8641444357179112e-144,5.769681135798561e-158,1.6936612830119017e-155,1.448087947896324e-141,1.0
7.921932335991635e-145,1.1370979167578231e-141,3.732322241292433e-101,1.769699819845357e-142,1.1435182062389674e-126,6.681904522353318e-152,1.559350375190178e-165,2.0841980782651736e-162,1.6707745516589881e-146,1.0
1.1361591737714749e-142,6.87829462154096e-139,4.5029494432958124e-99,1.984697938234456e-139,6.547110912549073e-125,6.42221072418841e-149,3.633231189278954e-163,2.1449405138022025e-160,3.0200781537482135e-146,1.0
1.486237199361483e-135,1.1084699920200292e-126,3.491895557719363e-94,1.146313181489493e-130,9.696636496550042e-119,1.3243201195444531e-142,2.130670345474598e-155,2.4826077535113073e-152,6.432294917199425e-137,1.0
8.982663016939392e-144,3.509615624169345e-140,2.1580487936021856e-97,3.7141803829126157e-140,7.555589545513889e-126,2.876944724759164e-150,2.4602341170641538e-164,9.278894027637027e-162,2.850237770273128e-147,1.0
3.107171432400299e-148,2.6268052692557773e-144,6.263823655054751e-103,7.218090312509155e-145,8.839285017105578e-130,9.91143438793114e-155,1.549244741569746e-169,1.1751449425726561e-166,5.945339201294162e-152,1.0
1.8787452680389468e-145,1.3441703967636687e-141,5.310902111734986e-101,3.784934472514359e-142,2.405643792737921e-127,7.978303091401484e-152,2.3724999355591484e-166,1.5876424211003133e-163,4.237295699638645e-149,1.0
3.286007331217444e-138,9.189935224334416e-135,1.5513822145859567e-93,1.0212571232895054e-134,5.596437393151053e-121,1.8641444357179112e-144,5.769681135798561e-158,1.6936612830119017e-155,1.448087947896324e-141,1.0
1.1361591737714749e-142,6.87829462154096e-139,4.5029494432958124e-99,1.984697938234456e-139,6.547110912549073e-125,6.42221072418841e-149,3.633231189278954e-163,2.1449405138022025e-160,3.0200781537482135e-146,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
6.871928937555305e-140,3.519712754768956e-136,3.817911394765235e-97,1.040711783687871e-136,1.781854765991676e-122,5.1696194182358715e-146,5.56391546795944e-160,2.897871610243686e-157,2.1526064658622366e-143,1.0
2.7844401307746765e-139,1.7544778196318522e-137,4.376701021742017e-98,3.021576312124401e-138,6.919601583191373e-120,9.742206958215606e-147,3.9061946204621065e-159,1.6802820615166588e-156,1.0385620489177864e-140,1.0
1.1361591737714749e-142,6.87829462154096e-139,4.5029494432958124e-99,1.984697938234456e-139,6.547110912549073e-125,6.42221072418841e-149,3.633231189278954e-163,2.1449405138022025e-160,3.0200781537482135e-146,1.0
1.1255404743323718e-134,1.4640444722090165e-128,2.2741759034185078e-88,1.538174162298865e-129,5.947444945612347e-118,3.717687497411623e-141,4.567204611872711e-154,7.996770616095158e-152,8.481135484998214e-138,1.0
5.1396258623538196e-151,5.133356558962586e-147,7.387725466626586e-105,1.3765318300194858e-147,3.2479333902684725e-132,1.2312960600874393e-157,1.0116597685414967e-172,8.698241191030175e-170,8.342227050717748e-155,1.0
8.982663016939392e-144,3.509615624169345e-140,2.1580487936021856e-97,3.7141803829126157e-140,7.555589545513889e-126,2.876944724759164e-150,2.4602341170641538e-164,9.278894027637027e-162,2.850237770273128e-147,1.0
3.890415162593021e-139,1.0957780412018382e-132,6.60088727456934e-94,2.989267853257779e-134,6.957463241003777e-122,1.2807898388981414e-145,2.875812775982746e-159,1.0127003048100088e-156,1.7685183716383568e-142,1.0
1.34515554686868e-143,8.201455204214658e-137,1.9159341520627917e-99,5.809304640227319e-139,8.139332699528807e-126,4.4124811796760666e-150,1.810942213361996e-164,1.2825493787946433e-161,3.688444721436625e-147,1.0
1.8787452680389468e-145,1.3441703967636687e-141,5.310902111734986e-101,3.784934472514359e-142,2.405643792737921e-127,7.978303091401484e-152,2.3724999355591484e-166,1.5876424211003133e-163,4.237295699638645e-149,1.0
8.135654555851382e-141,4.196791221989705e-134,1.6244612387711972e-97,3.046212563457277e-136,2.215194224656206e-123,3.5518685650004995e-147,2.7732503159471202e-161,1.7327507823156018e-158,2.6289647455908174e-144,1.0
1.3854730951624365e-137,7.77420498464324e-135,1.0902589093951697e-93,4.775032593630905e-135,2.6602767964614945e-120,1.5612386484499834e-144,3.792286431122407e-157,2.2234135341876764e-154,5.7098754014676136e-139,1.0
3.286007331217444e-138,9.189935224334416e-135,1.5513822145859567e-93,1.0212571232895054e-134,5.596437393151053e-121,1.8641444357179112e-144,5.769681135798561e-158,1.6936612830119017e-155,1.448087947896324e-141,1.0
2.860123902335812e-135,6.4754116634041794e-130,1.904921575326967e-94,5.201087563111143e-132,1.3405065701051526e-116,5.178619139626719e-142,6.946889650293317e-155,1.3968461260900852e-152,1.6343700991303322e-138,1.0
3.679076508393461e-149,3.1321173243332823e-142,2.665158428790682e-103,2.1127691392344773e-144,1.098893085778775e-130,6.809807335599117e-156,7.722134167431615e-171,7.026740267494306e-168,7.261260147383058e-153,1.0
1.8787452680389468e-145,1.3441703967636687e-141,5.310902111734986e-101,3.784934472514359e-142,2.405643792737921e-127,7.978303091401484e-152,2.3724999355591484e-166,1.5876424211003133e-163,4.237295699638645e-149,1.0
